label,f_0,f_1,f_2,f_3,f_4,f_5,f_6,f_7,f_8,f_9,f_10,f_11,f_12,f_13,f_14,f_15,f_16,f_17,f_18,f_19,f_20,f_21,f_22,f_23,f_24,f_25,f_26,f_27,f_28,f_29,f_30,f_31,f_32,f_33,f_34,f_35,f_36,f_37,f_38,f_39,f_40,f_41,f_42,f_43,f_44,f_45,f_46,f_47,f_48,f_49,f_50,f_51,f_52,f_53,f_54,f_55,f_56,f_57,f_58,f_59,f_60,f_61,f_62,f_63,f_64,f_65,f_66,f_67,f_68,f_69,f_70,f_71,f_72,f_73,f_74,f_75,f_76,f_77,f_78,f_79,f_80,f_81,f_82,f_83
1,0.0,0.0,-0.09259259259259259,-0.12037037037037036,-0.12962962962962962,-0.2777777777777778,-0.037037037037037035,-0.3888888888888889,0.09259259259259259,-0.4537037037037037,-0.046296296296296294,-0.5185185185185185,-0.046296296296296294,-0.75,-0.05555555555555555,-0.8796296296296297,-0.037037037037037035,-1.0,0.07407407407407407,-0.4537037037037037,0.1388888888888889,-0.5833333333333334,0.08333333333333333,-0.42592592592592593,0.05555555555555555,-0.3425925925925926,0.17592592592592593,-0.3611111111111111,0.23148148148148148,-0.42592592592592593,0.12037037037037036,-0.26851851851851855,0.07407407407407407,-0.21296296296296297,0.25925925925925924,-0.25,0.28703703703703703,-0.3055555555555556,0.19444444444444445,-0.21296296296296297,0.1574074074074074,-0.16666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,0.0,0.0,-0.09174311926605505,-0.12844036697247707,-0.11926605504587157,-0.28440366972477066,-0.027522935779816515,-0.3944954128440367,0.10091743119266056,-0.45871559633027525,-0.045871559633027525,-0.5229357798165137,-0.05504587155963303,-0.7522935779816514,-0.05504587155963303,-0.8807339449541285,-0.045871559633027525,-1.0,0.07339449541284404,-0.45871559633027525,0.12844036697247707,-0.5871559633027523,0.07339449541284404,-0.41284403669724773,0.05504587155963303,-0.3394495412844037,0.1743119266055046,-0.3669724770642202,0.22935779816513763,-0.43119266055045874,0.11926605504587157,-0.28440366972477066,0.07339449541284404,-0.22018348623853212,0.25688073394495414,-0.25688073394495414,0.28440366972477066,-0.3119266055045872,0.1926605504587156,-0.22018348623853212,0.1559633027522936,-0.1834862385321101,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,0.0,0.0,-0.10185185185185185,-0.12037037037037036,-0.1388888888888889,-0.2777777777777778,-0.046296296296296294,-0.37962962962962965,0.08333333333333333,-0.4537037037037037,-0.05555555555555555,-0.5277777777777778,-0.05555555555555555,-0.75,-0.06481481481481481,-0.8888888888888888,-0.05555555555555555,-1.0,0.06481481481481481,-0.4537037037037037,0.12962962962962962,-0.5833333333333334,0.06481481481481481,-0.4166666666666667,0.046296296296296294,-0.3425925925925926,0.16666666666666666,-0.3611111111111111,0.2222222222222222,-0.4351851851851852,0.1111111111111111,-0.2777777777777778,0.06481481481481481,-0.21296296296296297,0.25,-0.25,0.2777777777777778,-0.3055555555555556,0.18518518518518517,-0.21296296296296297,0.14814814814814814,-0.16666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,0.0,0.0,-0.10091743119266056,-0.11926605504587157,-0.12844036697247707,-0.27522935779816515,-0.03669724770642202,-0.3853211009174312,0.09174311926605505,-0.45871559633027525,-0.05504587155963303,-0.5229357798165137,-0.06422018348623854,-0.7431192660550459,-0.06422018348623854,-0.8807339449541285,-0.045871559633027525,-1.0,0.06422018348623854,-0.44954128440366975,0.12844036697247707,-0.5779816513761468,0.07339449541284404,-0.41284403669724773,0.045871559633027525,-0.3394495412844037,0.1651376146788991,-0.3577981651376147,0.22018348623853212,-0.43119266055045874,0.11009174311926606,-0.27522935779816515,0.06422018348623854,-0.21100917431192662,0.24770642201834864,-0.24770642201834864,0.27522935779816515,-0.30275229357798167,0.1834862385321101,-0.21100917431192662,0.13761467889908258,-0.1743119266055046,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,0.0,0.0,-0.10416666666666667,-0.125,-0.15625,-0.2916666666666667,-0.09375,-0.4166666666666667,0.03125,-0.4791666666666667,-0.052083333333333336,-0.5104166666666666,-0.08333333333333333,-0.75,-0.10416666666666667,-0.8854166666666666,-0.11458333333333333,-1.0,0.07291666666666667,-0.4479166666666667,0.09375,-0.59375,0.020833333333333332,-0.4270833333333333,0.010416666666666666,-0.34375,0.17708333333333334,-0.3645833333333333,0.17708333333333334,-0.4583333333333333,0.07291666666666667,-0.3020833333333333,0.052083333333333336,-0.22916666666666666,0.2604166666666667,-0.2604166666666667,0.25,-0.34375,0.15625,-0.23958333333333334,0.13541666666666666,-0.1875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,0.0,0.0,-0.10091743119266056,-0.11926605504587157,-0.12844036697247707,-0.28440366972477066,-0.03669724770642202,-0.3853211009174312,0.09174311926605505,-0.45871559633027525,-0.05504587155963303,-0.5229357798165137,-0.06422018348623854,-0.7431192660550459,-0.06422018348623854,-0.8807339449541285,-0.05504587155963303,-1.0,0.06422018348623854,-0.44954128440366975,0.12844036697247707,-0.5871559633027523,0.07339449541284404,-0.43119266055045874,0.05504587155963303,-0.3486238532110092,0.1651376146788991,-0.3577981651376147,0.22018348623853212,-0.43119266055045874,0.11009174311926606,-0.27522935779816515,0.06422018348623854,-0.21100917431192662,0.24770642201834864,-0.24770642201834864,0.27522935779816515,-0.3119266055045872,0.1834862385321101,-0.21100917431192662,0.14678899082568808,-0.1743119266055046,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,0.0,0.0,-0.10091743119266056,-0.11926605504587157,-0.12844036697247707,-0.27522935779816515,-0.03669724770642202,-0.3853211009174312,0.09174311926605505,-0.44954128440366975,-0.06422018348623854,-0.5229357798165137,-0.06422018348623854,-0.7431192660550459,-0.06422018348623854,-0.8807339449541285,-0.045871559633027525,-1.0,0.06422018348623854,-0.44954128440366975,0.11926605504587157,-0.5779816513761468,0.06422018348623854,-0.41284403669724773,0.045871559633027525,-0.3394495412844037,0.1651376146788991,-0.3577981651376147,0.22018348623853212,-0.43119266055045874,0.11009174311926606,-0.27522935779816515,0.06422018348623854,-0.21100917431192662,0.24770642201834864,-0.24770642201834864,0.27522935779816515,-0.3119266055045872,0.1834862385321101,-0.21100917431192662,0.13761467889908258,-0.1743119266055046,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,0.0,0.0,-0.10091743119266056,-0.11926605504587157,-0.12844036697247707,-0.28440366972477066,-0.03669724770642202,-0.3944954128440367,0.09174311926605505,-0.45871559633027525,-0.06422018348623854,-0.5229357798165137,-0.06422018348623854,-0.7431192660550459,-0.06422018348623854,-0.8807339449541285,-0.045871559633027525,-1.0,0.06422018348623854,-0.44954128440366975,0.12844036697247707,-0.5779816513761468,0.07339449541284404,-0.42201834862385323,0.05504587155963303,-0.3394495412844037,0.1651376146788991,-0.3577981651376147,0.22018348623853212,-0.42201834862385323,0.11009174311926606,-0.27522935779816515,0.06422018348623854,-0.21100917431192662,0.24770642201834864,-0.24770642201834864,0.27522935779816515,-0.3119266055045872,0.1834862385321101,-0.21100917431192662,0.14678899082568808,-0.1743119266055046,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,0.0,0.0,-0.10185185185185185,-0.1111111111111111,-0.12962962962962962,-0.26851851851851855,-0.046296296296296294,-0.37962962962962965,0.09259259259259259,-0.4444444444444444,-0.05555555555555555,-0.5185185185185185,-0.05555555555555555,-0.75,-0.05555555555555555,-0.8796296296296297,-0.046296296296296294,-1.0,0.06481481481481481,-0.4537037037037037,0.12962962962962962,-0.5740740740740741,0.07407407407407407,-0.4166666666666667,0.046296296296296294,-0.3333333333333333,0.16666666666666666,-0.35185185185185186,0.2222222222222222,-0.4166666666666667,0.1111111111111111,-0.25925925925925924,0.06481481481481481,-0.21296296296296297,0.25,-0.25,0.2777777777777778,-0.3055555555555556,0.18518518518518517,-0.2037037037037037,0.1388888888888889,-0.16666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,0.0,0.0,-0.09174311926605505,-0.11926605504587157,-0.12844036697247707,-0.28440366972477066,-0.027522935779816515,-0.3944954128440367,0.10091743119266056,-0.45871559633027525,-0.045871559633027525,-0.5229357798165137,-0.05504587155963303,-0.7522935779816514,-0.05504587155963303,-0.8807339449541285,-0.03669724770642202,-1.0,0.07339449541284404,-0.44954128440366975,0.12844036697247707,-0.5871559633027523,0.07339449541284404,-0.42201834862385323,0.05504587155963303,-0.3394495412844037,0.1743119266055046,-0.3577981651376147,0.22935779816513763,-0.43119266055045874,0.11926605504587157,-0.27522935779816515,0.07339449541284404,-0.22018348623853212,0.25688073394495414,-0.25688073394495414,0.28440366972477066,-0.3119266055045872,0.1926605504587156,-0.22018348623853212,0.14678899082568808,-0.1834862385321101,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,0.0,0.0,-0.10091743119266056,-0.11926605504587157,-0.13761467889908258,-0.28440366972477066,-0.045871559633027525,-0.3944954128440367,0.08256880733944955,-0.45871559633027525,-0.05504587155963303,-0.5229357798165137,-0.06422018348623854,-0.7522935779816514,-0.06422018348623854,-0.8807339449541285,-0.045871559633027525,-1.0,0.06422018348623854,-0.45871559633027525,0.12844036697247707,-0.5871559633027523,0.06422018348623854,-0.42201834862385323,0.03669724770642202,-0.3394495412844037,0.1651376146788991,-0.3577981651376147,0.22018348623853212,-0.43119266055045874,0.11009174311926606,-0.28440366972477066,0.06422018348623854,-0.22018348623853212,0.24770642201834864,-0.25688073394495414,0.27522935779816515,-0.3211009174311927,0.1834862385321101,-0.22018348623853212,0.14678899082568808,-0.1834862385321101,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,0.0,0.0,-0.09259259259259259,-0.12037037037037036,-0.12962962962962962,-0.2777777777777778,-0.046296296296296294,-0.3888888888888889,0.09259259259259259,-0.4537037037037037,-0.046296296296296294,-0.5185185185185185,-0.046296296296296294,-0.75,-0.05555555555555555,-0.8888888888888888,-0.037037037037037035,-1.0,0.07407407407407407,-0.4537037037037037,0.12962962962962962,-0.5833333333333334,0.07407407407407407,-0.4166666666666667,0.046296296296296294,-0.3333333333333333,0.17592592592592593,-0.3611111111111111,0.23148148148148148,-0.42592592592592593,0.12037037037037036,-0.26851851851851855,0.07407407407407407,-0.21296296296296297,0.25925925925925924,-0.25,0.28703703703703703,-0.3055555555555556,0.19444444444444445,-0.21296296296296297,0.14814814814814814,-0.17592592592592593,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,0.0,0.0,-0.09174311926605505,-0.11926605504587157,-0.12844036697247707,-0.27522935779816515,-0.03669724770642202,-0.3944954128440367,0.09174311926605505,-0.45871559633027525,-0.045871559633027525,-0.5229357798165137,-0.05504587155963303,-0.7431192660550459,-0.05504587155963303,-0.8807339449541285,-0.045871559633027525,-1.0,0.07339449541284404,-0.45871559633027525,0.12844036697247707,-0.5871559633027523,0.07339449541284404,-0.42201834862385323,0.045871559633027525,-0.3394495412844037,0.1743119266055046,-0.3577981651376147,0.22935779816513763,-0.43119266055045874,0.11926605504587157,-0.27522935779816515,0.07339449541284404,-0.22018348623853212,0.25688073394495414,-0.24770642201834864,0.28440366972477066,-0.3119266055045872,0.1926605504587156,-0.21100917431192662,0.14678899082568808,-0.1743119266055046,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,0.0,0.0,-0.09259259259259259,-0.1111111111111111,-0.12962962962962962,-0.2777777777777778,-0.046296296296296294,-0.3888888888888889,0.08333333333333333,-0.4537037037037037,-0.046296296296296294,-0.5185185185185185,-0.046296296296296294,-0.75,-0.05555555555555555,-0.8796296296296297,-0.037037037037037035,-1.0,0.07407407407407407,-0.4537037037037037,0.12962962962962962,-0.5740740740740741,0.07407407407407407,-0.4166666666666667,0.046296296296296294,-0.3333333333333333,0.17592592592592593,-0.3611111111111111,0.23148148148148148,-0.42592592592592593,0.12037037037037036,-0.26851851851851855,0.07407407407407407,-0.21296296296296297,0.25925925925925924,-0.25,0.28703703703703703,-0.3055555555555556,0.19444444444444445,-0.21296296296296297,0.14814814814814814,-0.16666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
